warning_id,project,split,snippet_id,snippet_type,annotator_A,annotator_B,merged_relevance
commons-scxml#0045,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0045,commons-scxml,train,s02,enclosing_method,essential,helpful,essential
commons-scxml#0045,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0045,commons-scxml,train,s04,caller,helpful,helpful,helpful
commons-scxml#0045,commons-scxml,train,s05,caller,helpful,helpful,helpful
commons-scxml#0045,commons-scxml,train,s06,caller,helpful,helpful,helpful
commons-scxml#0045,commons-scxml,train,s07,callee,helpful,helpful,helpful
commons-scxml#0045,commons-scxml,train,s08,field_or_type_declaration,essential,essential,essential
commons-scxml#0046,commons-scxml,train,s01,warning_line,essential,helpful,essential
commons-scxml#0046,commons-scxml,train,s02,enclosing_method,essential,essential,essential
commons-scxml#0046,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0046,commons-scxml,train,s04,field_or_type_declaration,helpful,essential,essential
commons-scxml#0046,commons-scxml,train,s05,similar_code,helpful,irrelevant,helpful
commons-scxml#0048,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0048,commons-scxml,train,s02,enclosing_method,essential,helpful,essential
commons-scxml#0048,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0048,commons-scxml,train,s04,caller,helpful,helpful,helpful
commons-scxml#0048,commons-scxml,train,s05,caller,helpful,helpful,helpful
commons-scxml#0048,commons-scxml,train,s06,caller,helpful,helpful,helpful
commons-scxml#0048,commons-scxml,train,s07,callee,helpful,helpful,helpful
commons-scxml#0048,commons-scxml,train,s08,field_or_type_declaration,essential,essential,essential
commons-scxml#0048,commons-scxml,train,s09,annotation_or_contract,helpful,helpful,helpful
commons-scxml#0048,commons-scxml,train,s10,test,irrelevant,helpful,helpful
commons-scxml#0049,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0049,commons-scxml,train,s02,enclosing_method,essential,essential,essential
commons-scxml#0049,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0049,commons-scxml,train,s04,caller,helpful,helpful,helpful
commons-scxml#0049,commons-scxml,train,s05,callee,helpful,helpful,helpful
commons-scxml#0049,commons-scxml,train,s06,callee,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0050,commons-scxml,train,s02,enclosing_method,essential,essential,essential
commons-scxml#0050,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s04,caller,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s05,caller,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s06,caller,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s07,callee,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s08,callee,helpful,helpful,helpful
commons-scxml#0050,commons-scxml,train,s09,field_or_type_declaration,helpful,essential,essential
commons-scxml#0050,commons-scxml,train,s10,test,irrelevant,helpful,helpful
commons-scxml#0051,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0051,commons-scxml,train,s02,enclosing_method,essential,essential,essential
commons-scxml#0051,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0051,commons-scxml,train,s04,callee,helpful,irrelevant,helpful
commons-scxml#0051,commons-scxml,train,s05,callee,helpful,helpful,helpful
commons-scxml#0051,commons-scxml,train,s06,field_or_type_declaration,essential,essential,essential
commons-scxml#0053,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0053,commons-scxml,train,s02,enclosing_method,essential,essential,essential
commons-scxml#0053,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0053,commons-scxml,train,s04,caller,helpful,irrelevant,helpful
commons-scxml#0053,commons-scxml,train,s05,callee,helpful,irrelevant,helpful
commons-scxml#0053,commons-scxml,train,s06,callee,helpful,irrelevant,helpful
commons-scxml#0053,commons-scxml,train,s07,field_or_type_declaration,helpful,irrelevant,helpful
commons-scxml#0054,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0054,commons-scxml,train,s02,enclosing_method,essential,helpful,essential
commons-scxml#0054,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0054,commons-scxml,train,s04,caller,helpful,irrelevant,helpful
commons-scxml#0054,commons-scxml,train,s05,caller,helpful,irrelevant,helpful
commons-scxml#0054,commons-scxml,train,s06,caller,helpful,irrelevant,helpful
commons-scxml#0054,commons-scxml,train,s07,callee,helpful,helpful,helpful
commons-scxml#0054,commons-scxml,train,s08,field_or_type_declaration,essential,essential,essential
commons-scxml#0054,commons-scxml,train,s09,annotation_or_contract,helpful,helpful,helpful
commons-scxml#0054,commons-scxml,train,s10,similar_code,helpful,irrelevant,helpful
commons-scxml#0055,commons-scxml,train,s01,warning_line,essential,helpful,essential
commons-scxml#0055,commons-scxml,train,s02,enclosing_method,essential,essential,essential
commons-scxml#0055,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0055,commons-scxml,train,s04,field_or_type_declaration,helpful,essential,essential
commons-scxml#0055,commons-scxml,train,s05,similar_code,helpful,irrelevant,helpful
commons-scxml#0056,commons-scxml,train,s01,warning_line,essential,essential,essential
commons-scxml#0056,commons-scxml,train,s02,enclosing_method,essential,helpful,essential
commons-scxml#0056,commons-scxml,train,s03,enclosing_class,helpful,helpful,helpful
commons-scxml#0056,commons-scxml,train,s04,caller,helpful,helpful,helpful
commons-scxml#0056,commons-scxml,train,s05,caller,helpful,helpful,helpful
commons-scxml#0056,commons-scxml,train,s06,caller,helpful,helpful,helpful
commons-scxml#0056,commons-scxml,train,s08,field_or_type_declaration,helpful,essential,essential
commons-scxml#0056,commons-scxml,train,s09,test,irrelevant,helpful,helpful
commons-io#0001,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0001,commons-io,validation,s02,enclosing_method,essential,essential,essential
commons-io#0001,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0001,commons-io,validation,s04,caller,helpful,irrelevant,helpful
commons-io#0001,commons-io,validation,s05,caller,helpful,irrelevant,helpful
commons-io#0001,commons-io,validation,s06,caller,helpful,irrelevant,helpful
commons-io#0001,commons-io,validation,s07,callee,helpful,irrelevant,helpful
commons-io#0001,commons-io,validation,s08,callee,helpful,irrelevant,helpful
commons-io#0001,commons-io,validation,s09,field_or_type_declaration,helpful,irrelevant,helpful
commons-io#0001,commons-io,validation,s10,test,irrelevant,helpful,helpful
commons-io#0002,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0002,commons-io,validation,s02,enclosing_method,essential,helpful,essential
commons-io#0002,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0002,commons-io,validation,s04,caller,helpful,essential,essential
commons-io#0002,commons-io,validation,s05,caller,helpful,helpful,helpful
commons-io#0002,commons-io,validation,s06,caller,helpful,helpful,helpful
commons-io#0002,commons-io,validation,s07,callee,helpful,helpful,helpful
commons-io#0002,commons-io,validation,s09,field_or_type_declaration,helpful,irrelevant,helpful
commons-io#0003,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0003,commons-io,validation,s02,enclosing_method,essential,helpful,essential
commons-io#0003,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0003,commons-io,validation,s04,caller,helpful,helpful,helpful
commons-io#0003,commons-io,validation,s05,caller,helpful,helpful,helpful
commons-io#0003,commons-io,validation,s06,caller,helpful,helpful,helpful
commons-io#0003,commons-io,validation,s07,callee,helpful,helpful,helpful
commons-io#0003,commons-io,validation,s08,callee,helpful,essential,essential
commons-io#0003,commons-io,validation,s09,field_or_type_declaration,helpful,essential,helpful
commons-io#0004,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0004,commons-io,validation,s02,enclosing_method,essential,essential,essential
commons-io#0004,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0004,commons-io,validation,s04,callee,helpful,irrelevant,helpful
commons-io#0004,commons-io,validation,s05,field_or_type_declaration,helpful,irrelevant,helpful
commons-io#0004,commons-io,validation,s06,test,irrelevant,helpful,helpful
commons-io#0005,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0005,commons-io,validation,s02,enclosing_method,essential,helpful,essential
commons-io#0005,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0005,commons-io,validation,s04,caller,helpful,helpful,helpful
commons-io#0005,commons-io,validation,s05,caller,helpful,helpful,helpful
commons-io#0005,commons-io,validation,s06,caller,helpful,helpful,helpful
commons-io#0005,commons-io,validation,s07,callee,helpful,essential,essential
commons-io#0005,commons-io,validation,s09,field_or_type_declaration,helpful,helpful,helpful
commons-io#0005,commons-io,validation,s10,annotation_or_contract,helpful,essential,helpful
commons-io#0006,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0006,commons-io,validation,s02,enclosing_method,essential,essential,essential
commons-io#0006,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0006,commons-io,validation,s04,caller,helpful,helpful,helpful
commons-io#0006,commons-io,validation,s05,caller,helpful,helpful,helpful
commons-io#0006,commons-io,validation,s06,caller,helpful,helpful,helpful
commons-io#0006,commons-io,validation,s07,callee,helpful,helpful,helpful
commons-io#0006,commons-io,validation,s09,field_or_type_declaration,helpful,essential,essential
commons-io#0006,commons-io,validation,s10,test,irrelevant,helpful,helpful
commons-io#0007,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0007,commons-io,validation,s02,enclosing_method,essential,helpful,essential
commons-io#0007,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0007,commons-io,validation,s04,callee,helpful,essential,essential
commons-io#0007,commons-io,validation,s05,callee,helpful,helpful,helpful
commons-io#0007,commons-io,validation,s06,field_or_type_declaration,helpful,helpful,helpful
commons-io#0007,commons-io,validation,s07,annotation_or_contract,helpful,essential,helpful
commons-io#0008,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0008,commons-io,validation,s02,enclosing_method,essential,essential,essential
commons-io#0008,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0008,commons-io,validation,s04,caller,helpful,irrelevant,helpful
commons-io#0008,commons-io,validation,s05,caller,helpful,irrelevant,helpful
commons-io#0008,commons-io,validation,s06,caller,helpful,irrelevant,helpful
commons-io#0008,commons-io,validation,s07,callee,helpful,helpful,helpful
commons-io#0008,commons-io,validation,s08,callee,helpful,irrelevant,helpful
commons-io#0008,commons-io,validation,s09,field_or_type_declaration,helpful,irrelevant,helpful
commons-io#0008,commons-io,validation,s10,annotation_or_contract,helpful,irrelevant,helpful
commons-io#0009,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0009,commons-io,validation,s02,enclosing_method,essential,helpful,essential
commons-io#0009,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0009,commons-io,validation,s04,caller,helpful,helpful,helpful
commons-io#0009,commons-io,validation,s05,caller,helpful,helpful,helpful
commons-io#0009,commons-io,validation,s06,caller,helpful,helpful,helpful
commons-io#0009,commons-io,validation,s07,callee,helpful,essential,essential
commons-io#0009,commons-io,validation,s08,field_or_type_declaration,essential,essential,helpful
commons-io#0009,commons-io,validation,s09,test,irrelevant,helpful,helpful
commons-io#0009,commons-io,validation,s10,similar_code,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s01,warning_line,essential,essential,essential
commons-io#0010,commons-io,validation,s02,enclosing_method,essential,helpful,essential
commons-io#0010,commons-io,validation,s03,enclosing_class,helpful,helpful,helpful
commons-io#0010,commons-io,validation,s04,caller,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s05,caller,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s06,caller,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s07,callee,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s08,callee,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s09,annotation_or_contract,helpful,irrelevant,helpful
commons-io#0010,commons-io,validation,s10,test,irrelevant,helpful,helpful
commons-text#0001,commons-text,validation,s01,warning_line,essential,essential,essential
commons-text#0001,commons-text,validation,s02,enclosing_method,essential,essential,essential
commons-text#0001,commons-text,validation,s03,enclosing_class,helpful,helpful,helpful
commons-text#0001,commons-text,validation,s04,caller,helpful,helpful,helpful
commons-text#0001,commons-text,validation,s05,caller,helpful,irrelevant,helpful
commons-text#0001,commons-text,validation,s06,caller,helpful,helpful,helpful
commons-text#0001,commons-text,validation,s07,callee,helpful,irrelevant,helpful
commons-text#0001,commons-text,validation,s09,field_or_type_declaration,helpful,essential,essential
commons-text#0001,commons-text,validation,s10,annotation_or_contract,helpful,helpful,helpful
commons-validator#0001,commons-validator,validation,s01,warning_line,essential,essential,essential
commons-validator#0001,commons-validator,validation,s02,enclosing_method,essential,helpful,essential
commons-validator#0001,commons-validator,validation,s03,enclosing_class,helpful,helpful,helpful
commons-validator#0001,commons-validator,validation,s04,callee,helpful,helpful,helpful
commons-validator#0001,commons-validator,validation,s05,callee,helpful,helpful,helpful
commons-validator#0001,commons-validator,validation,s06,field_or_type_declaration,helpful,helpful,helpful
commons-validator#0001,commons-validator,validation,s07,test,irrelevant,helpful,helpful
